file@action@reason@creation_time@apple_metadata@audio_channels@video_codec_needed@audio_codec_needed
C:\Users\jorrit\Desktop\prepare_for_icloud_reingestion\data\2018\videos\2018-04-27 001.mkv@convert@convert: video codec+container@2018-04-27T21:36:38+0200@"{""COM.APPLE.QUICKTIME.SOFTWARE"": ""10.1"", ""COM.APPLE.QUICKTIME.MAKE"": ""Apple"", ""COM.APPLE.QUICKTIME.MODEL"": ""iPhone SE""}"@2.0@1.0@0.0
C:\Users\jorrit\Desktop\prepare_for_icloud_reingestion\data\2018\videos\3e44e078-e68d-4f71-a7de-3dacd0984cb8.mkv@skip@file modified time mismatch@@@@@
C:\Users\jorrit\Desktop\prepare_for_icloud_reingestion\data\2018\videos\IMG_1548.MOV@move@fully compatible already@2018-07-17T17:37:55.000000Z@"{""com.apple.quicktime.make"": ""Apple"", ""com.apple.quicktime.model"": ""iPhone 8 Plus"", ""com.apple.quicktime.software"": ""11.2.2""}"@1.0@0.0@0.0
C:\Users\jorrit\Desktop\prepare_for_icloud_reingestion\data\2018\videos\manual_convert 27 apr.bat@skip@wrong extension@@@@@
C:\Users\jorrit\Desktop\prepare_for_icloud_reingestion\data\2018\videos\manual_convert 3d44.bat@skip@wrong extension@@@@@
C:\Users\jorrit\Desktop\prepare_for_icloud_reingestion\data\2018\videos\trash\2018-04-27 001_iphone.mov@skip@skiplist match@@@@@
C:\Users\jorrit\Desktop\prepare_for_icloud_reingestion\data\2018\videos\trash\2018-04-27 001_ok.mp4@skip@skiplist match@@@@@
C:\Users\jorrit\Desktop\prepare_for_icloud_reingestion\data\2018\videos\trash\3e44e078-e68d-4f71-a7de-3dacd0984cb8_ios.mov@skip@skiplist match@@@@@
C:\Users\jorrit\Desktop\prepare_for_icloud_reingestion\data\2018\videos\trash\3e44e078-e68d-4f71-a7de-3dacd0984cb8_ok.mp4@skip@skiplist match@@@@@
C:\Users\jorrit\Desktop\prepare_for_icloud_reingestion\data\2018\videos\trash\IMG_1548_okk.mp4@skip@skiplist match@@@@@
C:\Users\jorrit\Desktop\prepare_for_icloud_reingestion\data\2018\videos\trash\IMG_1548_qtmeta.mp4@skip@skiplist match@@@@@
